StartDate,EndDate,TS,Gend,Ex,susp_code,Inst.tot,Cont.tot,distA,distB,mfq1,mfq2,mfq3,mfq4,mfq5,mfq6,mfq7,mfq8,mfq9,mfq10,mfq11,mfq12,mfq13,mfq14,mfq15,mfq16,mfq17,mfq18,mfq19,mfq20,mfq21,mfq22,mfq23,mfq24,mfq25,mfq26,mfq27,mfq28,mfq29,relevance,severity,angry,warm,disgust,admire,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,rf11,rf12,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,ie1,ie2,ie3,ie4,ie5,ie6,ie7,ie8,ie9,ie10,ie11,ie12,ie13,ie14,ie15,ie16,ie17,ie18,ie19,ie20,sex,age,race,Q162_6_TEXT,ses,income,big,relaff,Q172_1_TEXT,Q172_10_TEXT,rel_if,pray,relserv,relint,pol_for,pol_econ,pol_soc,pol_rel,pol_or,enjoy,task,cond
12/1/2016 13:42,12/1/2016 14:54,2:00-3:00,2,4,4,,8,5,5,5,3,6,3,3,5,3,5,3,1,3,6,6,6,4,4,2,4,4,4,6,4,2,4,1,5,4,4,5,4,3,1,2,3,1,7,2,8,5,8,7,2,7,3,5,9,4,9,2,5,8,5,7,5,9,1,5,3,5,8,5,4,5,7,3,7,9,5,8,4,2,8,7,5,5,4,7,7,8,2,19,1,,2,5,1,1,Baptist,,4,6,5,7,1,1,1,1,7,3,Cont,Purity
12/2/2016 8:17,12/2/2016 9:21,8:30-9:30,2,7,3,,8,1,9,5,5,4,6,5,5,4,6,4,1,4,6,6,6,6,5,6,6,4,2,6,3,2,3,2,2,6,2,6,1,4,2,1,5,1,9,1,9,1,8,4,5,9,1,1,9,1,1,1,1,1,1,9,8,8,1,5,1,4,1,6,1,6,3,6,6,5,5,9,3,1,9,6,5,1,1,8,9,5,2,18,1,,4,4,1,1,Nondenominational,,4,3,4,8,2,2,2,2,6,1,Cont,Purity
12/2/2016 13:22,12/2/2016 13:57,1:30-2:30,2,7,1,,8,6,4,6,6,4,6,6,5,3,5,4,3,5,4,4,3,3,5,4,6,5,5,4,5,5,2,4,2,6,6,5,5,2,1,3,2,2,7,1,9,1,8,9,9,9,1,4,9,1,5,5,8,6,7,1,7,9,8,9,5,4,1,9,1,9,4,2,9,5,5,9,1,4,8,6,9,1,1,9,6,3,2,19,5,,2,6,1,1,Presbyterian,,2,6,5,9,6,6,7,7,2,3,Cont,Purity
12/2/2016 13:38,12/2/2016 15:31,3:00-4:00,2,3,4,,8,1,9,4,3,3,5,4,5,5,4,3,3,4,4,5,3,4,4,6,5,4,2,6,4,3,6,3,4,5,4,5,2,4,4,1,2,1,6,1,8,2,9,5,1,9,1,1,9,6,7,2,4,2,3,5,7,6,1,4,1,5,4,8,2,9,6,2,9,7,3,9,1,5,9,9,6,1,6,8,9,6,2,18,1,,2,7,1,1,Non-Denominational ,,5,4,6,8,4,4,5,6,4,1,Cont,Care
2/18/2016 10:39,2/18/2016 11:25,11:00-12:00,2,5,1,8,,5,5,2,3,1,5,4,5,4,6,2,2,6,3,5,6,2,3,5,4,4,6,3,6,4,5,5,3,6,4,4,2,3,2,2,4,5,5,6,5,6,4,4,6,4,4,5,5,9,4,7,7,6,7,9,3,6,1,9,5,7,5,4,4,4,6,4,4,8,4,8,5,4,4,4,1,6,5,4,6,7,2,18,5,,2,5,1,1,Baptist,,1,2,2,6,5,6,6,6,2,1,Inst,Purity
2/18/2016 14:52,2/18/2016 15:39,3:00-4:00,1,6,1,8,,0,10,4,6,5,6,6,6,2,5,5,4,3,5,4,5,1,4,1,6,6,2,5,5,4,5,4,2,6,4,6,6,5,5,1,5,1,4,8,2,9,6,2,6,2,6,6,4,9,2,1,8,6,6,9,2,6,1,1,6,5,9,2,9,2,6,7,2,2,2,9,9,6,5,5,6,6,6,1,3,6,1,20,2,,2,7,3,4,,,2,3,3,5,6,6,5,6,2,1,Inst,Care
2/19/2016 12:54,2/19/2016 13:33,1:00-2:00,1,6,3,8,,5,5,5,6,2,5,6,5,6,6,6,2,5,6,6,5,6,4,2,4,6,2,6,6,2,6,5,1,6,6,5,3,2,1,3,4,2,6,8,7,6,4,1,9,3,1,1,2,9,9,5,8,9,3,5,9,9,1,2,1,7,4,8,6,9,3,2,9,6,4,9,4,2,8,1,6,6,2,9,4,5,1,19,3,,2,7,1,2,,,4,5,5,7,2,2,2,2,6,1,Inst,Purity
2/19/2016 14:40,2/19/2016 15:23,3:00-4:00,1,6,5,8,,5,5,5,6,4,6,5,6,3,5,4,2,2,6,4,6,5,6,2,6,6,3,6,5,2,4,3,3,5,6,5,3,1,1,1,3,2,6,2,4,8,2,2,4,2,3,4,7,7,6,7,5,3,4,9,4,7,6,6,3,6,6,6,7,9,9,6,7,9,4,7,4,2,6,6,8,6,3,8,7,9,1,19,2,,5,2,1,2,,,2,4,5,7,3,3,5,6,4,3,Inst,Purity
2/19/2016 15:39,2/19/2016 16:31,3:45-4:45,2,3,3,8,,5,5,1,2,1,2,3,2,2,3,3,1,2,2,1,2,4,1,6,4,5,6,4,6,6,6,4,3,6,5,5,3,2,1,3,1,1,8,9,9,4,7,3,9,5,1,4,9,9,4,4,4,1,5,7,4,6,7,7,3,4,4,6,9,7,8,5,5,5,2,9,7,4,6,5,4,5,5,5,5,6,2,18,1,,3,5,1,1,Baptist,,1,2,4,5,4,4,4,4,4,3,Inst,Care
2/19/2016 17:35,2/19/2016 18:28,5:45-6:45,2,3,2,8,,5,5,6,6,6,6,6,4,6,3,6,3,6,4,6,5,2,5,6,6,2,6,1,6,5,6,6,6,6,6,1,3,4,1,1,5,1,2,1,9,1,9,9,1,9,1,1,9,1,9,1,8,9,4,8,6,9,1,9,1,5,1,9,1,1,1,8,9,9,4,9,1,1,9,9,6,6,9,9,9,2,2,19,5,,3,6,1,1,Baptist,,5,5,4,9,6,6,6,6,2,3,Inst,Purity
2/20/2016 13:01,2/20/2016 13:54,1:00-2:00,2,3,3,8,,6,4,2,3,4,5,5,5,4,5,4,3,5,5,5,5,4,2,5,4,3,3,6,3,2,3,3,4,6,5,3,5,3,2,2,1,1,5,6,3,6,6,1,6,2,6,6,5,9,7,7,6,8,6,8,6,5,6,7,8,5,6,6,4,6,4,5,5,6,6,6,5,1,5,4,6,5,5,6,6,5,2,19,2,,2,7,1,2,,,2,2,5,6,3,4,3,3,4,3,Inst,Care
2/23/2016 12:38,2/23/2016 13:32,1:00-2:00,2,5,1,8,,8,2,3,3,2,4,5,3,2,3,4,3,5,5,4,5,4,3,4,4,5,6,5,4,1,3,2,3,6,5,4,3,3,1,1,1,1,6,7,7,3,5,6,5,6,4,5,5,6,6,7,4,4,5,4,6,7,6,6,4,5,5,6,4,6,7,5,5,4,4,3,4,3,4,4,7,5,4,5,5,4,2,18,5,,3,6,1,1,Baptist,,2,6,5,7,4,3,6,6,3,3,Inst,Care
2/23/2016 13:38,2/23/2016 14:51,2:00-3:00,2,5,1,8,,4,6,6,6,4,5,4,5,5,6,6,4,5,5,5,2,6,5,5,6,4,5,6,6,5,6,5,4,6,5,4,2,2,1,1,2,1,8,3,6,3,8,7,1,6,1,1,9,2,2,1,7,1,3,9,4,7,6,5,1,4,2,9,1,8,3,4,7,5,1,9,1,1,9,7,6,1,7,9,8,5,2,18,5,,3,5,1,1,Southern Baptist,,3,5,5,8,6,6,6,6,2,3,Inst,Purity
2/25/2016 10:49,2/25/2016 11:28,11:00-12:00,2,5,1,8,,5,5,3,4,3,4,4,4,3,4,3,4,4,4,4,3,5,4,6,4,5,2,3,5,4,4,4,3,5,4,4,4,3,3,2,2,1,6,4,7,5,6,6,4,4,4,4,6,6,6,4,6,4,5,6,4,5,4,5,4,4,4,6,5,6,6,5,5,6,4,6,5,4,6,6,5,4,4,5,6,6,2,18,5,,2,6,1,1,Non-Denominational ,,3,4,5,5,5,5,4,5,3,1,Inst,Care
2/25/2016 13:31,2/25/2016 14:37,2:00-3:00,2,5,2,8,,5,5,5,4,2,6,6,6,5,6,5,4,4,6,6,5,5,5,6,6,6,5,6,2,1,5,5,3,4,6,5,5,4,1,1,4,1,5,5,6,2,7,4,2,4,1,1,2,9,5,5,5,3,2,9,5,7,3,7,1,3,1,9,3,2,5,1,7,3,3,9,1,1,9,7,5,1,1,8,5,5,2,22,6,"multiracial: indian, white, caribbean islander, chinese",1,7,1,2,,,2,6,3,8,6,4,2,6,3,3,Inst,Purity
2/25/2016 14:46,2/25/2016 15:34,3:00-4:00,1,6,2,8,,5,5,2,4,2,5,4,6,5,5,4,3,6,5,5,4,6,4,2,4,5,4,5,6,5,4,4,5,6,3,5,6,4,1,3,1,2,3,9,2,9,6,4,9,1,9,7,4,8,9,9,7,8,7,4,6,7,8,7,4,4,9,6,9,4,6,4,3,5,6,4,3,4,2,4,3,6,5,2,1,3,1,18,5,,3,4,2,8,,,1,1,1,6,2,5,2,2,4,1,Inst,Care
2/26/2016 14:58,2/26/2016 15:49,3:00-4:00,1,6,3,8,,5,5,1,5,2,5,4,5,3,4,1,2,2,6,5,3,2,1,2,3,1,2,6,5,3,2,3,3,2,1,5,1,3,1,1,1,1,1,7,1,9,1,1,7,1,9,9,1,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,9,1,1,5,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,19,1,,2,6,3,9,,,,1,1,1,3,2,2,1,6,3,Inst,Care
2/26/2016 16:30,2/26/2016 17:20,4:45-5:45,2,3,2,8,,5,5,4,5,5,6,5,6,6,6,4,4,5,6,6,6,5,2,6,6,6,4,5,5,4,5,4,6,6,3,3,2,2,2,2,3,4,5,7,5,7,6,6,8,7,6,7,4,9,7,7,7,3,8,8,7,9,5,7,1,8,6,7,5,5,7,6,6,7,4,7,6,3,7,7,5,4,6,5,6,7,2,19,5,,1,6,1,1,Presbyterian ,,4,5,4,6,3,3,3,6,3,1,Inst,Care
3/1/2016 12:32,3/1/2016 14:52,1:00-2:00,2,4,1,8,,6,4,6,6,5,6,6,5,6,1,6,6,5,6,6,3,6,6,5,6,6,6,4,5,5,6,6,3,6,6,5,3,2,2,3,3,3,8,1,2,1,9,9,2,9,1,1,9,8,9,8,8,1,9,9,9,8,1,1,1,8,1,9,4,9,6,9,9,7,6,8,1,1,9,9,8,1,6,9,9,6,2,18,5,,3,2,1,1,Baptist ,,5,6,5,9,7,7,7,7,1,1,Inst,Purity
3/1/2016 14:38,3/1/2016 15:23,3:00-4:00,1,6,1,8,,0,10,1,6,1,6,6,6,1,6,1,1,1,6,6,6,1,3,1,6,6,5,6,1,6,1,1,6,1,1,6,6,1,1,5,1,5,1,9,1,9,1,1,9,1,9,9,1,9,9,1,1,9,1,9,1,1,9,1,1,1,9,1,1,1,1,1,1,9,1,1,9,1,1,1,1,9,1,1,1,9,1,20,5,,3,1,2,10,,Didactist,5,5,1,6,1,7,1,1,7,1,Inst,Care
3/2/2016 14:25,3/2/2016 15:29,3:00-4:00,1,6,3,8,,5,5,5,5,2,3,5,5,3,5,1,2,2,5,5,4,4,1,1,5,1,5,6,4,4,4,5,2,6,6,5,1,1,1,2,2,1,7,2,9,1,6,7,7,6,1,1,6,3,6,6,5,4,7,9,5,4,4,4,5,4,8,5,4,6,1,4,6,7,4,5,4,3,9,6,4,3,7,6,7,2,1,18,2,,3,7,1,1,Non-denominational,,2,4,5,6,4,6,7,6,2,3,Inst,Purity
3/15/2016 12:37,3/15/2016 13:41,1:00-2:00,2,4,1,8,,5,5,6,6,2,5,5,5,5,6,5,5,6,5,5,4,6,4,5,5,6,4,6,5,2,3,4,3,6,6,6,2,2,1,2,3,2,8,8,9,7,6,9,2,7,1,3,9,5,9,7,4,1,1,7,7,8,4,6,1,4,2,6,4,5,8,4,6,6,3,7,4,3,2,7,4,4,3,8,8,8,2,18,5,,2,7,1,1,baptist,,3,3,4,7,7,6,7,6,2,3,Inst,Purity
3/15/2016 14:31,3/15/2016 15:20,3:00-4:00,1,6,4,5,,6,4,5,6,5,6,5,5,4,6,6,6,5,5,6,5,4,3,3,6,6,5,6,5,4,5,4,3,6,5,5,5,4,2,3,4,1,9,1,7,4,5,3,1,7,1,3,9,1,2,2,2,2,1,9,7,6,6,4,1,7,4,6,5,9,6,1,8,9,9,9,2,1,7,8,8,1,1,9,9,7,1,19,5,,2,6,1,1,Baptist ,,5,6,6,8,6,6,6,6,2,1,Inst,Care
3/17/2016 12:03,3/17/2016 12:54,12:30-1:30,2,2,3,8,,4,6,5,4,4,5,6,5,3,6,5,3,5,5,4,5,4,4,6,5,3,4,5,5,4,5,5,3,6,5,5,2,4,4,2,5,1,8,1,8,2,9,7,2,7,3,4,6,2,9,8,8,6,8,8,6,7,6,8,7,4,6,6,4,8,6,4,5,7,8,6,3,7,6,6,4,4,6,7,8,3,2,18,5,,3,5,1,1,Baptist ,,2,3,6,6,5,6,5,6,3,1,Inst,Care
3/18/2016 12:10,3/18/2016 12:46,12:30-1:30,1,6,4,8,,2,8,4,4,4,6,4,6,6,4,6,2,4,6,6,6,5,3,2,6,1,3,4,5,6,3,5,5,3,5,4,3,3,3,2,2,1,5,7,7,6,3,8,9,4,1,5,7,7,6,6,5,6,8,4,4,4,4,9,7,5,9,5,6,9,9,4,5,6,4,9,7,1,6,4,5,7,7,6,5,3,1,18,2,,3,6,1,2,,,2,3,4,7,4,4,4,4,4,3,Inst,Care
3/18/2016 16:14,3/18/2016 17:07,4:45-5:45,2,3,1,8,,5,5,1,3,2,4,4,5,5,5,5,4,4,5,6,4,3,4,3,5,6,2,6,5,3,3,4,4,5,3,5,3,4,2,2,2,1,5,3,3,8,6,3,8,4,5,8,5,7,6,5,6,4,6,7,4,7,4,5,4,4,7,6,7,5,6,4,4,6,4,7,6,6,6,6,5,4,4,4,7,7,2,18,2,,2,3,1,4,,,3,2,3,6,2,3,1,2,6,3,Inst,Care
3/18/2016 17:18,3/18/2016 18:30,5:45-6:45,2,3,1,8,,5,5,6,5,3,5,6,5,2,5,5,2,5,4,5,5,4,4,6,6,5,3,5,6,4,6,5,2,6,6,5,1,5,1,2,5,3,9,1,9,1,9,4,6,9,1,1,9,1,9,1,4,2,1,9,4,2,1,4,1,1,1,9,1,8,4,4,9,4,1,7,1,1,9,6,9,2,4,9,6,4,2,19,5,,1,7,1,1,Baptist,,5,6,5,9,6,6,6,6,2,1,Inst,Purity
3/21/2016 14:03,3/21/2016 16:10,2:30-3:30,2,5,1,6,,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,4,4,4,4,4,4,4,4,4,4,6,5,5,1,4,1,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,2,20,1,,3,1,1,1,baptist,,2,6,3,9,5,5,5,5,2,1,Inst,Purity
3/21/2016 16:10,3/21/2016 16:52,4:15-5:15,2,5,1,8,,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,6,6,4,4,5,4,3,5,4,3,6,5,5,1,3,1,4,1,5,7,1,7,1,3,7,3,9,1,1,7,1,4,9,7,4,9,9,5,9,4,2,2,7,6,7,3,3,1,4,9,4,2,9,1,1,9,9,7,1,4,9,9,5,2,20,2,,2,5,1,1,Baptist and Pentecostal; Multi-Denominational ,,3,6,6,9,3,5,4,7,3,1,Inst,Care
3/22/2016 10:55,3/22/2016 11:27,11:00-12:00,2,5,1,8,,5,5,5,5,4,5,4,5,5,3,5,2,4,5,5,3,2,2,6,3,2,2,3,3,3,2,2,1,5,4,2,4,1,1,1,2,1,3,3,5,2,5,2,1,7,4,4,6,2,6,4,6,6,5,7,4,6,6,6,4,6,4,6,3,6,4,4,6,5,4,6,4,4,5,6,5,4,5,6,6,4,2,20,5,,2,7,1,1,Baptist,,4,4,5,7,4,6,3,5,3,3,Inst,Purity
3/22/2016 13:35,3/22/2016 14:30,2:00-3:00,2,4,1,8,,5,5,4,5,2,6,6,4,3,6,3,5,6,5,5,5,3,2,4,6,5,6,6,6,4,6,6,2,6,4,5,4,4,4,3,2,1,5,6,4,6,6,3,7,4,5,2,8,9,6,4,5,2,9,4,4,9,6,9,1,5,4,9,4,4,4,4,8,9,7,5,2,2,5,4,9,4,1,9,7,5,2,19,5,,2,7,1,1,Non-denominational Christian,,3,6,5,7,7,4,4,7,3,3,Inst,Care
3/22/2016 14:38,3/22/2016 15:28,3:00-4:00,1,6,3,8,,5,5,5,4,4,5,5,5,5,5,5,3,4,5,4,4,5,5,5,4,4,4,5,3,4,4,4,2,4,3,4,4,3,2,3,3,2,5,4,5,6,5,3,5,5,4,5,4,7,6,4,5,2,5,7,5,5,4,5,3,5,6,6,6,7,6,4,5,6,4,5,4,4,5,5,5,4,4,4,4,5,1,19,6,biracial: Asian and African,3,6,1,2,,,2,5,5,7,4,6,3,5,3,1,Inst,Care
3/24/2016 11:25,3/24/2016 13:08,12:30-1:30,2,2,2,8,,6,4,6,6,5,6,6,5,6,6,5,6,6,5,6,5,6,5,6,6,6,4,5,5,4,6,5,5,6,6,5,2,4,5,2,4,2,8,8,9,1,4,3,3,7,4,1,8,2,2,1,1,2,2,8,8,8,2,4,1,6,2,8,4,9,6,2,9,7,6,6,2,1,8,9,8,1,2,8,7,7,2,19,5,,2,7,1,1,,Christian,,6,6,9,6,6,6,6,2,3,Inst,Care
3/29/2016 13:40,3/29/2016 14:27,2:00-3:00,2,4,1,8,,4,6,5,3,4,4,4,5,4,3,5,2,6,3,5,4,4,5,5,5,5,2,4,6,5,5,4,4,6,6,4,4,1,1,2,1,2,9,5,6,4,5,8,2,2,1,1,6,4,5,7,6,3,7,9,6,7,2,5,2,5,5,7,4,9,7,4,9,5,3,9,1,5,9,9,5,3,6,7,7,5,2,18,5,,2,7,1,1,Episcopalian,,4,5,5,8,7,6,6,7,2,3,Inst,Care
3/30/2016 14:24,3/30/2016 14:57,2:30-3:30,1,6,1,8,,3,7,3,1,3,1,1,1,5,1,2,1,1,1,1,2,5,4,4,3,4,3,6,4,5,5,5,5,4,4,4,3,3,1,1,4,1,9,1,7,1,5,7,4,8,1,5,4,1,5,1,9,4,5,8,6,4,6,3,5,7,4,8,4,8,4,4,8,6,6,6,2,3,8,9,8,6,6,8,9,5,1,19,2,,4,2,1,1,Baptist,,4,6,6,9,6,6,6,3,3,3,Inst,Purity
3/31/2016 10:56,3/31/2016 12:09,11:30-12:30,2,2,1,8,,6,4,5,5,3,5,5,5,6,6,4,5,6,5,5,4,6,5,6,6,5,5,6,5,6,6,5,1,6,5,5,5,4,4,3,2,1,8,1,9,2,8,9,2,8,1,1,8,5,9,8,8,4,6,2,8,5,7,7,3,7,1,6,4,9,8,8,7,9,3,8,1,2,8,8,4,3,3,7,7,8,2,18,5,,1,7,1,1,Baptist,,5,6,5,9,4,6,5,6,2,1,Inst,Care
3/31/2016 11:39,3/31/2016 12:22,12:00-1:00,2,5,2,8,,3,7,6,5,4,5,6,4,4,5,5,5,5,5,5,5,4,4,5,4,3,4,5,5,5,5,3,4,6,4,5,2,2,1,1,3,1,9,3,9,1,9,9,1,8,1,1,9,1,6,3,5,6,7,9,3,6,3,1,7,3,4,9,1,6,5,5,9,7,5,8,1,1,6,6,6,1,5,7,7,7,2,18,5,,3,6,1,1,Non-Denominational,,,6,5,8,4,4,5,5,4,3,Inst,Purity
3/31/2016 13:42,3/31/2016 14:28,2:00-3:00,2,5,1,8,,5,5,5,6,4,5,4,5,5,5,4,3,4,5,5,5,4,3,6,5,2,4,4,4,1,6,5,1,6,5,5,1,4,4,1,4,1,7,6,9,5,5,5,6,9,1,1,1,2,6,4,5,4,4,9,6,6,4,4,1,4,5,6,4,4,4,4,6,5,6,4,4,4,8,4,4,6,4,5,5,6,2,20,5,,2,7,1,1,Church of Christ,,4,6,4,7,6,6,3,4,2,1,Inst,Care
4/1/2016 15:25,4/1/2016 16:30,3:45-4:45,2,3,4,8,,6,4,6,5,3,6,5,6,3,6,4,3,5,5,6,4,4,5,5,6,4,4,4,2,3,5,5,4,6,5,5,2,5,1,3,5,1,9,1,9,1,6,9,5,9,1,1,9,1,6,1,2,1,2,9,4,6,1,1,1,2,1,9,1,9,4,5,9,3,4,9,1,1,8,9,8,1,5,9,9,2,2,19,5,,2,7,1,1,Baptist,,4,6,5,9,6,6,7,6,2,3,Inst,Purity
4/2/2016 12:50,4/2/2016 13:47,1:00-2:00,2,3,1,8,,5,5,3,5,3,5,3,4,5,6,5,4,4,6,6,5,4,2,6,5,2,1,4,5,4,4,4,3,6,4,5,4,2,1,3,2,3,8,4,2,4,6,3,6,4,3,2,5,7,3,1,3,2,6,8,3,7,3,2,1,6,6,7,5,6,6,2,4,8,6,5,6,4,7,7,8,4,6,4,7,8,2,18,2,,2,7,1,1,,Christian,3,4,5,7,5,4,4,6,3,1,Inst,Care
4/5/2016 14:38,4/5/2016 15:26,3:00-4:00,1,6,3,8,,7,3,3,4,4,5,5,5,4,5,3,4,3,4,4,4,4,3,3,5,2,4,5,4,3,5,4,3,4,4,4,5,3,1,3,1,1,5,7,4,9,4,2,6,1,5,4,2,6,6,9,9,3,8,8,8,8,9,9,2,6,5,6,8,4,2,2,2,1,6,4,6,5,1,6,2,4,5,2,1,2,1,19,2,,3,6,1,9,,,2,3,5,3,4,1,2,5,5,3,Inst,Care
4/6/2016 13:22,4/6/2016 14:10,1:30-2:30,1,6,4,8,,6,4,4,5,5,6,5,5,5,6,6,3,4,6,5,6,1,5,2,6,4,4,5,6,4,6,4,1,6,4,4,4,2,1,2,3,1,3,8,5,6,4,6,7,5,5,7,7,9,7,9,9,9,9,5,7,6,5,3,8,9,8,4,9,2,7,5,1,4,2,6,7,5,2,1,3,4,2,6,3,4,1,18,3,,3,5,3,2,,,1,2,2,4,3,2,2,3,5,3,Inst,Purity
4/7/2016 11:02,4/7/2016 11:59,11:30-12:30,2,2,2,8,,5,5,4,4,3,5,5,5,4,4,3,3,4,5,5,5,4,4,4,4,5,4,4,5,3,4,2,5,4,3,4,3,2,1,1,1,1,5,5,6,3,6,6,6,4,4,4,6,4,6,6,6,6,6,4,4,7,7,7,7,4,5,6,5,5,6,6,6,9,8,9,8,3,6,6,4,6,5,6,6,6,2,18,5,,2,6,1,2,,,2,5,5,6,6,6,2,6,3,3,Inst,Purity
4/7/2016 12:10,4/7/2016 13:06,12:30-1:30,2,2,1,8,,5,5,4,5,4,6,4,5,4,5,5,5,6,6,5,6,3,4,5,5,6,2,5,6,5,4,4,5,6,5,5,4,2,1,3,1,1,6,9,7,2,6,3,8,5,3,3,5,5,5,3,5,1,5,2,6,6,8,8,9,5,5,7,4,4,3,2,5,5,2,5,6,2,6,1,5,4,2,2,5,5,2,19,5,,3,4,1,1,Baptist,,1,4,4,6,6,6,5,4,2,3,Inst,Care
4/7/2016 13:48,4/7/2016 14:33,2:00-3:00,2,5,1,8,,5,5,4,5,6,5,4,4,4,6,4,6,6,4,3,2,4,6,4,5,4,4,3,4,3,5,6,1,6,3,5,3,2,2,1,2,2,4,5,6,4,8,6,6,4,3,4,4,6,6,4,6,4,8,7,3,7,4,6,4,7,5,5,3,6,6,4,4,5,6,4,5,4,7,6,6,4,5,4,7,6,2,18,5,,2,7,1,1,Bible Church,,,3,4,6,6,7,7,5,1,1,Inst,Care
4/8/2016 16:44,4/8/2016 18:15,5:45-6:45,2,3,1,8,,5,5,2,4,2,5,3,3,3,4,2,2,2,4,4,3,5,3,2,2,6,3,4,2,3,2,2,3,3,2,4,2,2,1,3,1,2,4,7,3,7,2,3,9,3,6,6,3,9,8,7,3,4,4,3,2,7,9,9,3,6,6,4,6,6,6,3,4,4,7,3,4,3,2,2,3,4,8,3,3,3,2,19,5,,2,6,1,1,Baptist,,2,3,5,5,3,6,4,3,4,1,Inst,Care
4/11/2016 12:27,4/11/2016 13:27,12:30-1:30,1,6,3,8,,5,5,1,1,4,4,3,2,2,2,1,1,3,4,3,4,1,2,1,4,1,2,3,1,1,2,4,1,5,2,2,4,1,1,1,1,3,5,2,2,6,4,4,6,3,5,4,4,6,6,5,3,5,4,4,4,4,6,6,4,5,6,4,6,4,5,4,3,6,5,5,5,5,4,4,1,5,4,2,3,6,1,19,5,,1,7,1,5,,,1,1,3,4,4,7,2,2,2,3,Inst,Care
4/11/2016 13:20,4/11/2016 15:04,2:30-3:30,1,6,5,8,,0,10,6,5,4,5,4,4,3,5,4,4,5,5,6,4,2,6,5,5,2,4,6,5,3,3,5,3,4,4,5,4,3,1,1,4,1,9,1,4,9,7,5,7,9,2,1,6,1,7,5,5,5,6,4,5,8,9,9,7,3,2,6,6,9,5,4,6,9,6,4,3,4,5,5,5,2,6,6,9,5,1,19,2,,4,5,1,1,Presbyterian,,4,4,6,7,2,3,3,7,5,3,Inst,Purity
4/11/2016 14:14,4/11/2016 15:10,2:30-3:30,2,5,1,8,,2,8,4,6,3,5,5,5,4,6,5,5,5,5,6,5,4,2,5,6,5,4,5,5,2,4,5,5,6,5,5,5,4,3,1,5,1,5,7,2,4,5,3,8,3,4,4,6,8,9,9,6,4,6,1,6,7,7,8,7,5,3,7,6,3,7,6,6,6,6,4,5,4,7,6,6,3,7,5,6,7,2,19,5,,2,5,1,1,Methodist,,3,3,4,7,4,4,4,4,4,3,Inst,Purity
4/13/2016 12:56,4/13/2016 13:57,1:30-2:30,1,6,4,8,,5,5,3,2,2,5,5,4,5,5,5,5,4,3,4,4,3,4,1,4,1,5,5,2,3,2,4,2,4,6,4,1,1,1,1,1,1,9,1,9,2,3,5,7,3,1,2,6,1,8,5,6,6,7,7,3,8,8,7,4,6,1,7,7,7,7,3,8,3,3,6,3,3,5,8,7,6,7,7,6,5,1,18,5,,1,7,1,1,Baptist ,,4,6,5,9,6,6,5,4,4,3,Inst,Purity
4/14/2016 7:59,4/14/2016 9:36,9:00-10:00,2,5,2,8,,9,1,3,3,2,4,3,3,2,4,3,2,4,4,4,3,4,5,5,5,5,6,5,4,3,4,4,3,6,5,4,4,3,2,1,2,1,6,6,6,4,6,5,5,6,4,4,6,4,6,4,4,4,4,4,6,5,4,6,4,4,4,6,4,6,4,5,6,5,5,6,4,4,6,6,5,4,6,6,6,4,2,18,5,,2,6,1,1,Presbyterian,,5,6,5,5,6,6,6,6,2,3,Inst,Care
4/14/2016 11:12,4/14/2016 12:04,11:30-12:30,2,2,2,8,,5,5,5,5,5,6,5,6,5,5,3,3,5,5,5,5,5,4,6,6,6,4,5,4,4,3,6,4,6,6,6,3,2,1,1,2,1,7,5,3,6,8,3,9,1,6,6,5,7,5,4,6,2,5,9,6,6,1,6,1,5,4,6,6,9,6,9,8,9,4,7,1,6,5,5,4,1,3,9,7,9,2,19,2,,3,7,1,6,,,4,4,6,8,5,5,4,3,4,3,Inst,Purity
4/14/2016 12:31,4/14/2016 13:26,1:00-2:00,2,5,1,8,,5,5,3,4,3,3,4,4,4,4,4,3,2,3,4,5,3,2,4,4,2,1,4,3,2,3,5,2,4,6,4,2,1,1,2,1,1,3,4,2,7,5,1,6,4,6,6,4,6,5,7,6,4,6,5,4,7,5,6,4,5,5,4,6,4,4,4,4,4,4,4,5,4,6,5,6,4,5,5,4,4,2,18,2,,3,5,3,9,,,1,3,2,5,4,4,2,4,4,3,Inst,Purity
4/15/2016 12:09,4/15/2016 13:09,12:30-1:30,1,6,1,8,,5,5,2,5,4,5,5,4,3,4,4,4,4,4,4,5,5,2,5,2,5,5,5,5,4,4,6,2,2,3,5,2,3,2,3,2,3,5,4,4,7,5,4,6,3,7,6,5,3,4,6,6,5,7,4,4,4,4,6,4,4,4,6,4,5,6,7,4,4,4,6,4,4,4,4,3,4,7,4,4,7,1,20,2,,4,2,2,7,,,3,4,5,3,4,3,4,3,4,1,Inst,Purity
